Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes
2019,4,511,,,206,,,menziesii,949,100 H,,2013-03-15,,D,H,0,4,1,30,2,26,31,,,,16,,8,200D,14,2019-01-31,18:42,19:16,19:46,0.57,0.50,1.07,,RMBL,,NR,,
2019,4,512,,,207,,,kealiae,791,6A-F,Cutting 2,2013-01-22,,D,F,0,1,-,-,42,53,32,,,,16,,8,200D,14,2019-01-31,18:42,19:20,19:50,0.63,0.50,1.13,,RMBL,,NR,,
2019,4,513,,,208,,,menziesii,950,432-2,,2013-03-25,,D,H,0,2,0,15,31,4,15,,,,16,,8,200D,14,2019-01-31,18:43,19:21,19:51,0.63,0.50,1.13,,RMBL,,NR,,
2019,4,514,,,209,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,14,2019-01-31,-,19:51,20:21,,0.50,0.50,,RMBL,,NR,,
2019,4,515,,,211,,,obovata,868,no #,,,,D,H,2,1,-,-,4,3,17,,,,16,,,200D,19,2019-02-20,12:15,12:46,13:16,0.52,0.50,1.02,,RMBL,,NR,,
2019,4,516,,,212,,,apokremnos,90462,27,,,,D,M,2,1,-,-,90,27,10,,,,16,,,200D,19,2019-02-20,12:17,12:48,13:18,0.52,0.50,1.02,,RMBL,,NR,,
2019,4,517,,,213,,,salicaria,842,107-3,Plant 1,2013-06-12,,D,H,0,1,0,18,8,11,18,,,,16,,,200D,19,2019-02-20,12:19,12:49,13:19,0.50,0.50,1.00,,RMBL,,NR,,sex from greenhouse inventory
2019,4,518,,,214,,,adamantis,847,379-16,Cutting 1,2014-02-10,,D,F,0,1,-,-,16,0,4,,,,16,,,200D,19,2019-02-20,12:21,12:52,13:22,0.52,0.50,1.02,,RMBL,,NR,,"""Baseline"""
2019,4,519,,,215,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,19,2019-02-20,-,12:55,13:25,,0.50,0.50,,RMBL,,NR,,
2019,4,520,,,216,,,obovata,868,no #,,,,D,H,2,1,-,-,4,3,17,,,,16,,,200D,16,2019-02-20,18:21,18:53,19:24,0.53,0.52,1.05,,RMBL,,NR,,
2019,4,521,,,217,,,apokremnos,90462,27,,,,D,M,2,1,-,-,90,27,10,,,,16,,,200D,16,2019-02-20,18:23,18:55,19:25,0.53,0.50,1.03,,RMBL,,NR,,
2019,4,522,,,218,,,salicaria,842,107-3,Plant 1,2013-06-12,,D,H,0,1,0,18,8,11,18,,,,16,,,200D,16,2019-02-20,18:24,18:56,19:26,0.53,0.50,1.03,,RMBL,,NR,,
2019,4,523,,,219,,,adamantis,847,379-16,Cutting 1,2014-02-10,,D,F,0,1,-,-,16,0,4,,,,16,,,200D,16,2019-02-20,18:26,18:58,19:28,0.53,0.50,1.03,,RMBL,,NR,,stop time not entered
2019,5,524,,,220,,,kauaiensis,12074,7,Cutting 2,,,D,H,0,1,5,38,11,36,43,,,,16,,,200D,22,2019-02-21,13:09,13:44,14:44,0.58,0.50,1.08,,RMBL,,NR,,"bag broke, trap popped out. Restarted for 30 min."
2019,5,525,,,221,,,adamantis,847,#5 55x06,ID 15,,,D,H,0,1,3,16,0,22,19,,,,16,,,200D,22,2019-02-21,13:10,13:45,14:15,0.58,0.50,1.08,,RMBL,,NR,,bag broke
2019,5,526,,,223,,,kauaiensis,12074,OLD,,2017-07-13,,D,H,2,1,0,19,40,23,19,,,,16,,,200D,22,2019-02-21,13:12,13:46,14:17,0.57,0.52,1.08,,RMBL,,NR,,"""10 seeds"" PlantDate= transplant date"
2019,5,527,,,222,,,membranacea,864,No tag #2,,2013-03-25,,D,H,0,1,3,15,6,26,18,,,,16,,,200D,22,2019-02-21,13:15,13:48,14:18,0.55,0.50,1.05,,RMBL,,NR,,recently watered. long trap in separate bag.
2019,5,528,,,224,,,kauaiensis,12074,7,Cutting 2,,,D,H,0,1,5,38,11,36,43,,,,16,,,200D,15,2019-02-21,18:31,19:01,19:32,0.50,0.52,1.02,,RMBL,,NR,,
2019,5,529,,,225,,,adamantis,847,#5 55x06,ID 15,,,D,H,0,1,3,16,0,22,19,,,,16,,,200D,15,2019-02-21,18:33,19:04,19:34,0.52,0.50,1.02,,RMBL,,NR,,
2019,5,530,,,226,,,kauaiensis,12074,OLD,,2017-07-13,,D,H,2,1,0,19,40,23,19,,,,16,,,200D,15,2019-02-21,18:35,19:06,19:36,0.52,0.50,1.02,,RMBL,,NR,,
2019,5,531,,,227,,,membranacea,864,No tag #2,,2013-03-25,,D,H,0,1,3,15,6,26,18,,,,16,,,200D,15,2019-02-21,18:36,19:10,19:41,0.57,0.52,1.08,,RMBL,,NR,,
2019,5,532,,,228,,,spergulina,12029X,120296-9,,,,D,F,0,1,-,-,105,46,57,,,,16,,,200D,25,2019-02-22,12:53,13:23,13:53,0.50,0.50,1.00,,RMBL,,NR,,bag broke during equilibration
2019,5,533,,,229,,,ligustrina,873,35M,Clone 1,,,D,M,0,1,-,-,22,24,25,,,,16,,,200D,25,2019-02-22,12:54,13:24,13:54,0.50,0.50,1.00,,RMBL,,NR,,"Tag says M, but it had long styles. Sampled plant in 2016 too. 3 male phase, 22 female phase."
2019,5,534,,,230,,,lydgatei,6682,209-2,,,,D,H,0,2,0,13,19,7,13,,,,16,,,200D,25,2019-02-22,12:58,13:28,13:58,0.50,0.50,1.00,,RMBL,,NR,,"""G"""
2019,5,535,,,231,,,stellarioides,14765,9A,,,,D,H,2,2,1,20,35,4,21,,,,16,,,200D,25,2019-02-22,13:01,13:31,14:28,0.50,0.50,1.00,,RMBL,,NR,,"""10 sds"" Tube popped out, restarted 13:58"
2019,5,536,,,232,,,spergulina,12029X,120296-9,,,,D,F,0,1,-,-,105,46,57,,,,16,,,200D,25,2019-02-22,18:28,19:00,19:30,0.53,0.50,1.03,,RMBL,,NR,,
2019,5,537,,,233,,,ligustrina,873,35M,Clone 1,,,D,M,0,1,-,-,22,24,25,,,,16,,,200D,25,2019-02-22,18:29,19:02,19:32,0.55,0.50,1.05,,RMBL,,NR,,
2019,5,538,,,234,,,lydgatei,6682,209-2,,,,D,H,0,2,0,13,19,7,13,,,,16,,,200D,25,2019-02-22,18:31,19:04,19:34,0.55,0.50,1.05,,RMBL,,NR,,
2019,5,539,,,235,,,stellarioides,14765,9A,,,,D,H,2,2,1,20,35,4,21,,,,16,,,200D,25,2019-02-22,18:33,19:06,19:36,0.55,0.50,1.05,,RMBL,,NR,,"tube popped out, probably at end so OK"
2019,5,540,,,236,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,-,2019-02-22,-,18:36,19:04,,0.47,0.47,,RMBL,,NR,,
2019,6,541,,,237,,,laui,3951,5-36B,,2013-02-14,,D,H,2,2,0,2,51,7,2,,,,16,,,200D,25,2019-03-03,13:35,14:05,14:35,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,542,,,238,,,verticillata,880,NTBG 25,double sided tag,,,D,H,0,1,0,4,10,5,4,,,,16,,,200D,25,2019-03-03,13:39,14:10,14:41,0.52,0.52,1.03,,RMBL,,NR,,
2019,6,543,,,239,,,nuttalii,903,12A,Pot 5,2015-11-30,,D,H,0,1,0,7,29,8,7,,,,16,,,200D,25,2019-03-03,13:42,14:14,14:44,0.53,0.50,1.03,,RMBL,,NR,,
2019,6,544,,,240,,,verticillata,880,NTBG 25,single sided tag,,,D,H,4,1,0,7,9,9,7,,,,16,,,200D,25,2019-03-03,13:44,14:15,14:45,0.52,0.50,1.02,,RMBL,,NR,,
2019,6,545,,,241,,,kealiae,791,2011-3F 2M,,,,D,M,2,1,-,-,13,11,19,,,,16,,,200D,25,2019-03-03,13:45,14:17,14:47,0.53,0.50,1.03,,RMBL,,NR,,
2019,6,546,,,242,,,laui,3951,5-36B,,2013-02-14,,D,H,2,2,0,2,51,7,2,,,,16,,,200D,17,2019-03-03,18:45,19:15,19:46,0.50,0.52,1.02,,RMBL,,NR,,
2019,6,547,,,243,,,verticillata,880,NTBG 25,double sided tag,,,D,H,0,1,0,4,10,5,4,,,,16,,,200D,17,2019-03-03,18:47,19:17,19:47,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,548,,,244,,,nuttalii,903,12A,Pot 5,2015-11-30,,D,H,0,1,0,7,29,8,7,,,,16,,,200D,17,2019-03-03,18:49,19:19,19:49,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,549,,,245,,,verticillata,880,NTBG 25,single sided tag,,,D,H,4,1,0,7,9,9,7,,,,16,,,200D,17,2019-03-03,18:51,19:21,19:51,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,550,,,246,,,kealiae,791,2011-3F 2M,,,,D,M,2,1,-,-,13,11,19,,,,16,,,200D,17,2019-03-03,18:52,19:22,19:52,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,551,,,247,,,sarmentosa,896,107-1-6,,2013-04-03,,D,H,0,3,8,30,-,22,-,,,,16,,,200D,23,2019-03-04,12:05,12:37,13:07,0.53,0.50,1.03,,RMBL,,NR,,
2019,6,552,,,248,,,jacobii,14807,13-2,,2015-12-04,,D,H,0,2,1,10,-,22,-,,,,16,,,200D,23,2019-03-04,12:07,12:37,13:07,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,553,,,249,,,adamantis,847,A18-1,cutting 1,2018,,D,H,0,4,5,46,-,19,-,,,,16,,,200D,23,2019-03-04,12:09,12:39,13:09,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,554,,,250,,,lydgatei,870,No # 2,,,,D,H,0,2,1,17,-,29,-,,,,16,,,200D,23,2019-03-04,12:11,12:41,13:11,0.50,0.50,1.00,,RMBL,,NR,,
2019,6,555,,,251,,,trinervis,908,38,,2013-05-24,,D,H,0,1,-,-,-,8,3,,,,16,,,200D,23,2019-03-04,12:14,12:43,13:13,0.48,0.50,0.98,,RMBL,,NR,,
2019,6,556,,,252,,,sarmentosa,896,107-1-6,,2013-04-03,,D,H,0,3,8,30,-,22,-,,,,16,,,200D,18,2019-03-04,18:30,19:01,19:34,0.52,0.55,1.07,,RMBL,,NR,,
2019,6,557,,,253,,,jacobii,14807,13-2,,2015-12-04,,D,H,0,2,1,10,-,22,-,,,,16,,,200D,18,2019-03-04,18:31,19:02,19:32,0.52,0.50,1.02,,RMBL,,NR,,
2019,6,558,,,254,,,adamantis,847,A18-1,cutting 1,2018,,D,H,0,4,5,46,-,19,-,,,,16,,,200D,18,2019-03-04,18:32,19:32,,1.00,,,,RMBL,,NR,,check sheet for note on start time
2019,6,559,,,255,,,lydgatei,870,No # 2,,,,D,H,0,2,1,17,-,29,-,,,,16,,,200D,18,2019-03-04,18:33,19:05,19:35,0.53,0.50,1.03,,RMBL,,NR,,
2019,6,560,,,256,,,trinervis,908,38,,2013-05-24,,D,H,0,1,-,-,-,8,3,,,,16,,,200D,18,2019-03-04,18:34,19:06,19:36,0.53,0.50,1.03,,RMBL,,NR,,
2019,7,561,,,259,,,globosa,844,F1-8,,,,D,M,0,2,-,-,13,61,33,,,,16,,,200D,20,2019-03-05,13:15,15:40,16:10,2.42,0.50,2.92,,RMBL,,NR,,had a meeting - long equilibration
2019,7,562,,,260,,,menziesii,849,86-46,,2013-03-15,,D,H,4,2,1,41,24,19,42,,,,16,,,200D,20,2019-03-05,13:16,15:40,16:10,2.40,0.50,2.90,,RMBL,,NR,,
2019,7,563,,,261,,,hookeri,866,2,Clone 1,2013-03-25,,D,H,6,1,0,14,27,10,14,,,,16,,,200D,20,2019-03-05,13:18,15:41,16:11,2.38,0.50,2.88,,RMBL,,NR,,
2019,7,564,,,262,,,menziesii,950,429-1,,2013-03-25,,D,H,4,4,1,16,26,13,17,,,,16,,,200D,20,2019-03-05,13:20,15:41,16:11,2.35,0.50,2.85,,RMBL,,NR,,
2019,7,565,,,263,,,kaalae,904,2,,2013-04-03,,D,H,0,1,0,27,71,18,27,,,,16,,,200D,20,2019-03-05,13:25,15:41,16:11,2.27,0.50,2.77,,RMBL,,NR,,
2019,7,566,,,264,,,globosa,844,F1-8,,,,D,M,0,2,-,-,13,61,33,,,,16,,,200D,17,2019-03-05,19:56,20:06,20:37:00,0.17,0.52,0.68,,RMBL,,NR,,
2019,7,567,,,265,,,menziesii,849,86-46,,2013-03-15,,D,H,4,2,1,41,24,19,42,,,,16,,,200D,17,2019-03-05,19:37,20:07,20:37:00,0.50,0.50,1.00,,RMBL,,NR,,
2019,7,568,,,266,,,hookeri,866,2,Clone 1,2013-03-25,,D,H,6,1,0,14,27,10,14,,,,16,,,200D,17,2019-03-05,19:39,20:09,20:39,0.50,0.50,1.00,,RMBL,,NR,,
2019,7,569,,,267,,,menziesii,950,429-1,,2013-03-25,,D,H,4,4,1,16,26,13,17,,,,16,,,200D,17,2019-03-05,19:40,20:10,20:40,0.50,0.50,1.00,,RMBL,,NR,,
2019,7,570,,,268,,,kaalae,904,2,,2013-04-03,,D,H,0,1,0,27,71,18,27,,,,16,,,200D,17,2019-03-05,19:42,20:12,20:42,0.50,0.50,1.00,,RMBL,,NR,,no stop time written
2019,7,571,,,269,,,ligustrina,873,35 4 1012,,,,D,H,0,1,24,26,20,18,50,,,,16,,,200D,21,2019-03-06,13:53,14:26,14:56,0.55,0.50,1.05,,RMBL,,NR,,
2019,7,572,,,270,,,kaalae,904,184-18 B1 14 904-5 x 904-3,,,,D,H,0,1,7,55,42,42,62,,,,16,,,200D,21,2019-03-06,13:58,14:28,14:58,0.50,0.50,1.00,,RMBL,,NR,,
2019,7,573,,,271,,,salmen,902,116-3,Clone 2,2013-06-20,,D,H,0,2,7,41,11,32,48,,,,16,,,200D,21,2019-03-06,13:59,14:30,15:01,0.52,0.52,1.03,,RMBL,,NR,,
2019,7,574,,,272,,,salmen,902,108-4,,2013-06-20,,D,H,0,5,4,24,9,27,28,,,,16,,,200D,21,2019-03-06,14:04,14:34,15:04,0.50,0.50,1.00,,RMBL,,NR,,
2019,7,575,,,273,,,hookeri,879,N-5 A,,2016-01-10,,D,H,0,1,2,13,34,11,15,,,,16,,,200D,21,2019-03-06,14:06,14:37,15:08,0.52,0.52,1.03,,RMBL,,NR,,
2019,7,576,,,258,,,ligustrina,873,35 4 1012,,,,D,H,0,1,24,26,20,18,50,,,,16,,,200D,18,2019-03-06,19:16,19:54,20:26,0.63,0.53,1.17,,RMBL,,NR,,
2019,7,577,,,275,,,kaalae,904,184-18 B1 14 904-5 x 904-3,,,,D,H,0,1,7,55,42,42,62,,,,16,,,200D,18,2019-03-06,19:19,19:58,20:28,0.65,0.50,1.15,,RMBL,,NR,,
2019,7,578,,,276,,,salmen,902,116-3,Clone 2,2013-06-20,,D,H,0,2,7,41,11,32,48,,,,16,,,200D,18,2019-03-06,19:20,19:59,20:29,0.65,0.50,1.15,,RMBL,,NR,,no stop time written
2019,7,579,,,277,,,salmen,902,108-4,,2013-06-20,,D,H,0,5,4,24,9,27,28,,,,16,,,200D,18,2019-03-06,19:21,20:02,20:32,0.68,0.50,1.18,,RMBL,,NR,,no stop time written
2019,7,580,,,278,,,hookeri,879,N-5 A,,2016-01-10,,D,H,0,1,2,13,34,11,15,,,,16,,,200D,18,2019-03-06,19:22,20:04,20:34,0.70,0.50,1.20,,RMBL,,NR,,no stop time written
2019,7,581,,,257,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,18,2019-03-06,-,17:12,19:40,,2.47,2.47,,RMBL,,NR,,raining. long to collect low-level VOCs
2019,8,582,,,280,,,kaho,HH,47-1,,,,D,H,4,1,0,10,21,6,10,,,,16,,,200D,18,2019-03-11,20:43,20:47,21:17,0.07,0.50,0.57,,RMBL,,FID,,
2019,8,583,,,281,,,globosa,906,16-3 x 24-7-3-6,,,,D,F,0,1,-,-,13,34,81,,,,16,,,200D,18,2019-03-11,20:48,20:52,21:22,0.07,0.50,0.57,,RMBL,,FID,,"two traps inside steel 841, nothing in 842. 841/842 may be mixed up."
2019,8,584,,,282,,,kealiae,791,6A,,,,D,F,2,1,-,-,17,28,63,,,,16,,,200D,18,2019-03-11,20:53,20:55,21:27,0.03,0.53,0.57,,RMBL,,FID,,3//1 night times now account for DST
2019,8,585,,,283,,,kaalae,904,2,,2013-04-03,,D,H,0,1,10,6,84,6,16,,,,16,,,200D,18,2019-03-11,21:00,21:02,21:32,0.03,0.50,0.53,,RMBL,,FID,,
2019,8,586,,,311,,,attenuata,1394,18,7,,,D,H,4,1,5,9,1,30,14,,,,16,,,200D,26,2019-04-23,11:50,12:37,13:07,0.78,0.50,1.28,,RMBL,,NR,,black nectar
2019,8,587,,,304,,,haleakalensis,851,No #1,Cutting 1,,,D,F,2,1,-,-,2,43,49,,,,16,,,200D,26,2019-04-23,11:50,12:37,13:07,0.78,0.50,1.28,,RMBL,,NR,,"""No #1"" is crossed out on tag"
2019,8,588,,,307,,,globosa,13886,15,,,,D,M,0,1,-,-,16,69,49,,,,16,IMG_20190423_120248.jpg,,200D,26,2019-04-23,11:50,12:37,13:07,0.78,0.50,1.28,,RMBL,,NR,,"2019-8: databook has nothing, photo shows label ""G / 13886 / 15 / M"", with yellow tag behind. Plant is small, male flowers."
2019,8,589,,,308,,,globosa,906,19-4,,,,,F,0,1,-,-,8,26,39,,,,16,,,200D,26,2019-04-23,11:50,12:37,13:07,0.78,0.50,1.28,,RMBL,,NR,,"Genome sequence. Day only, not enough traps."
2019,8,590,,,309,,,apokremnos,90471,22,,,,D,M,0,1,-,-,47,3,18,,,,16,,,200D,26,2019-04-23,11:50,12:37,13:07,0.78,0.50,1.28,,RMBL,,NR,,
2019,8,591,,,303,,,attenuata,1394,18,7,,,D,H,4,1,5,9,1,30,14,,,,16,,,200D,19,2019-04-23,20:54,21:24,21:54,0.50,0.50,1.00,,RMBL,,NR,,
2019,8,592,,,305,,,haleakalensis,851,No #1,Cutting 1,,,D,F,2,1,-,-,2,43,49,,,,16,,,200D,19,2019-04-23,20:54,21:24,21:54,0.50,0.50,1.00,,RMBL,,NR,,
2019,8,593,,,306,,,globosa,13886,15,,,,D,M,0,1,-,-,16,69,49,,,,16,,,200D,19,2019-04-23,20:54,21:24,21:54,0.50,0.50,1.00,,RMBL,,NR,,
2019,8,594,,,310,,,apokremnos,90471,22,,,,D,M,0,1,-,-,47,3,18,,,,16,,,200D,19,2019-04-23,20:54,21:24,21:54,0.50,0.50,1.00,,RMBL,,NR,,
2019,9,595,,,287,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,28,2019-04-24,11:46,11:46,12:22,0.00,0.60,0.60,,RMBL,,NR,,
2019,9,596,,,284,,,apokremnos,90462,11,,,,D,M,0,1,-,-,15,26,35,,,,16,,,200D,29,2019-04-24,11:51,12:23,12:53,0.53,0.50,1.03,,RMBL,,NR,,
2019,9,597,,,286,,,haleakalensis,851,,Cutting 2,,,D,F,4,1,-,-,0,57,36,,,,16,,,200D,30,2019-04-24,11:53,12:24,12:54,0.52,0.50,1.02,,RMBL,,NR,,
2019,9,598,,,288,,,spergulina,12029X,120290-8,,,,D,F,0,1,-,-,2,28,47,,,,16,,,200D,31,2019-04-24,11:54,12:26,12:56,0.53,0.50,1.03,,RMBL,,NR,,
2019,9,599,,,294,,,verticillata,880,A,Clone 1,2013-06-21,,D,H,2,2,4,7,21,11,11,,,,16,,,200D,32,2019-04-24,11:57,12:27,12:57,0.50,0.50,1.00,,RMBL,,NR,,
2019,9,600,,,301,,,spergulina,12029X,120294-P5,,,,D,M,2,1,-,-,12,37,27,,,,16,,,200D,33,2019-04-24,11:59,12:34,13:04,0.58,0.50,1.08,,RMBL,,NR,,
2019,9,601,,,317,,,apokremnos,90462,11,,,,D,M,0,1,-,-,15,26,35,,,,16,,,200D,19,2019-04-24,21:01,21:31,22:01,0.50,0.50,1.00,,RMBL,,NR,,stop times not written for this night
2019,9,602,,,318,,,haleakalensis,851,,Cutting 2,,,D,F,4,1,-,-,0,57,36,,,,16,,,200D,19,2019-04-24,21:02,21:32,22:02,0.50,0.50,1.00,,RMBL,,NR,,
2019,9,603,,,319,,,spergulina,12029X,120290-8,,,,D,F,0,1,-,-,2,28,47,,,,16,,,200D,19,2019-04-24,21:03,21:33,22:03,0.50,0.50,1.00,,RMBL,,NR,,
2019,9,604,,,320,,,verticillata,880,A,Clone 1,2013-06-21,,D,H,2,2,4,7,21,11,11,,,,16,,,200D,19,2019-04-24,21:04,21:34,22:04,0.50,0.50,1.00,,RMBL,,NR,,
2019,9,605,,,321,,,spergulina,12029X,120294-P5,,,,D,M,2,1,-,-,12,37,27,,,,16,,,200D,19,2019-04-24,21:05,21:35,22:05,0.50,0.50,1.00,,RMBL,,NR,,
2019,10,606,,,322,,,spergulina,14632,2P,,,,D,H,2,1,1,22,46,48,23,,,,16,,,200D,28,2019-04-25,12:02,12:38,13:08,0.60,0.50,1.10,,RMBL,,NR,,pictures and counted these 4/27/19
2019,10,607,,,323,,,adamantis,847,397-6,,,,D,H,0,1,2,9,22,15,11,,,,16,,,200D,28,2019-04-25,12:02,12:38,13:08,0.60,0.50,1.10,,RMBL,,NR,,
2019,10,608,,,324,,,salmen,902,116,Clone 1,2013-06-20,,D,H,0,1,3,10,15,7,13,,,,16,,,200D,28,2019-04-25,12:02,12:38,13:08,0.60,0.50,1.10,,RMBL,,NR,,
2019,10,609,,,325,,,adamantis,847,357-5,Clone C,,,D,F,2,1,-,-,6,17,18,,,,16,,,200D,28,2019-04-25,12:02,12:38,13:08,0.60,0.50,1.10,,RMBL,,NR,,"""597 sds"""
2019,10,610,,,326,,,spergulina,12029X,120290-1,,,,D,F,4,1,-,-,46,64,52,,,,16,,,200D,28,2019-04-25,12:02,12:39,13:09,0.62,0.50,1.12,,RMBL,,NR,,trap not cleaned (tube leaked)
2019,10,611,,,327,,,spergulina,14632,2P,,,,D,H,2,1,1,22,46,48,23,,,,16,,,200D,19,2019-04-26,22:15,22:46,23:17,0.52,0.52,1.03,,RMBL,,NR,,One day later
2019,10,612,,,328,,,adamantis,847,397-6,,,,D,H,0,1,2,9,22,15,11,,,,16,,,200D,19,2019-04-26,22:18,22:47,23:17,0.48,0.50,0.98,,RMBL,,NR,,
2019,10,613,,,329,,,salmen,902,116,Clone 1,2013-06-20,,D,H,0,1,3,10,15,7,13,,,,16,,,200D,19,2019-04-26,22:19,22:49,23:14,0.50,0.42,0.92,,RMBL,,NR,,
2019,10,614,,,330,,,adamantis,847,357-5,Clone C,,,D,F,2,1,-,-,6,17,18,,,,16,,,200D,19,2019-04-26,22:20,22:51,23:21,0.52,0.50,1.02,,RMBL,,NR,,trap slipped
2019,10,615,,,331,,,spergulina,12029X,120290-1,,,,D,F,4,1,-,-,46,64,52,,,,16,,,200D,19,2019-04-26,22:21,22:52,23:22,0.52,0.50,1.02,,RMBL,,NR,,
2019,10,616,,,332,,,apokremnos,889,No # 1 x 889 u-L 5,,,,D,H,0,1,-,-,42,28,111,,,,16,,,200D,28,2019-04-30,11:47,12:25,12:53,0.63,0.47,1.10,,RMBL,,NR,,Inferred temperature for daytime
2019,10,617,,,334,,,apokremnos,889,no numb 2 F,,2013-06-07,,D,F,0,1,-,-,3,10,115,,,,16,,,200D,28,2019-04-30,11:49,12:25,12:54,0.60,0.48,1.08,,RMBL,,NR,,population not written
2019,10,618,,,333,,,sarmentosa,896,17-5,,2013-04-03,,D,H,7,6,7,43,64,40,50,,,,16,,,200D,28,2019-04-30,11:57,12:28,12:54,0.52,0.43,0.95,,RMBL,,NR,,"trap slipped, but <5 min, reinserted"
2019,10,619,,,335,,,salicaria,853,Plant 2 48-16,,2013-06-20,,D,H,0,1,0,23,42,12,23,,,,16,,,200D,28,2019-04-30,12:01,12:28,12:55,0.45,0.45,0.90,,RMBL,,NR,,
2019,10,620,,,337,,,verticillata,880,1,Clone 1,2013-06-21,,D,H,2,1,1,3,2,1,4,,,,16,,,200D,28,2019-04-30,12:05,12:29,12:55,0.40,0.43,0.83,,RMBL,,NR,,
2019,10,621,,,342,,,apokremnos,889,No # 1 x 889 u-L 5,,,,D,H,0,1,-,-,42,28,111,,,,16,,,200D,19,2019-04-30,21:15,21:46,22:16,0.52,0.50,1.02,,RMBL,,NR,,Assume same date
2019,10,622,,,343,,,apokremnos,889,no numb 2 F,,2013-06-07,,D,F,0,1,-,-,3,10,115,,,,16,,,200D,19,2019-04-30,21:17,21:47,22:17,0.50,0.50,1.00,,RMBL,,NR,,
2019,10,623,,,344,,,sarmentosa,896,17-5,,2013-04-03,,D,H,7,6,7,43,64,40,50,,,,16,,,200D,19,2019-04-30,21:19,21:49,22:19,0.50,0.50,1.00,,RMBL,,NR,,
2019,10,624,,,346,,,salicaria,853,Plant 2 48-16,,2013-06-20,,D,H,0,1,0,23,42,12,23,,,,16,,,200D,19,2019-04-30,21:20,21:52,22:22,0.53,0.50,1.03,,RMBL,,NR,,
2019,10,625,,,347,,,verticillata,880,1,Clone 1,2013-06-21,,D,H,2,1,1,3,2,1,4,,,,16,,,200D,19,2019-04-30,21:21,21:55,22:25,0.57,0.50,1.07,,RMBL,,NR,,
2019,10,626,,,338,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,19,2019-04-30,-,21:13,21:44,,0.52,0.52,,RMBL,,NR,,
2019,11,627,,,339,,,globosa,10228,012,Cutting 2,2013-01-23,,D,M,0,1,-,-,14,16,33,,,,16,,,200D,28,2019-05-01,12:12,12:42,13:12,0.50,0.50,1.00,,RMBL,,NR,,
2019,11,628,,,340,,,globosa,13885,17,,,,D,M,4,1,-,-,18,22,48,,,,16,,,200D,28,2019-05-01,12:13,12:43,13:13,0.50,0.50,1.00,,RMBL,,NR,,diffuse inflo
2019,11,629,,,341,,,globosa,13886,22F,,,,D,F,0,1,-,-,14,5,137,,,,16,"IMG_20190501_131407.jpg, IMG_20190501_131440.jpg",,200D,28,2019-05-01,12:14,12:44,13:14,0.50,0.50,1.00,,RMBL,,NR,,"databook: ""13886 / 22 / / F"" no cutting info. photos look female, has a 951 tag but that pop was not sampled that day?? Does not look visually like the next line."
2019,11,630,,,348,,,globosa,102HU,10213,Cutting 1,,,D,F,0,1,-,-,29,20,51,,,,16,,,200D,28,2019-05-01,12:15,12:45,13:15,0.50,0.50,1.00,,RMBL,,NR,,
2019,11,631,,,336,,,ligustrina,873,A,3rd from left,,,D,F,0,1,-,-,3,9,23,,,,16,,,200D,28,2019-05-01,12:16,12:53,13:31,0.62,0.63,1.25,,RMBL,,NR,,just baked
2019,11,632,,,349,,,globosa,10228,012,Cutting 2,2013-01-23,,D,M,0,1,-,-,14,16,33,,,,16,,,200D,19,2019-05-01,20:40,21:20,21:40,0.67,0.33,1.00,,RMBL,,NR,,
2019,11,633,,,350,,,globosa,13885,17,,,,D,M,4,1,-,-,18,22,48,,,,16,,,200D,19,2019-05-01,20:42,21:12,21:42,0.50,0.50,1.00,,RMBL,,NR,,
2019,11,634,,,351,,,globosa,13886,22F,,,,D,F,0,1,-,-,14,5,137,,,,16,,,200D,19,2019-05-01,20:44,21:12,21:42,0.47,0.50,0.97,,RMBL,,NR,,
2019,11,635,,,352,,,globosa,102HU,10213,Cutting 1,,,D,F,0,1,-,-,29,20,51,,,,16,,,200D,19,2019-05-01,20:44,21:14,21:46,0.50,0.53,1.03,,RMBL,,NR,,
2019,11,636,,,353,,,ligustrina,873,A,3rd from left,,,D,F,0,1,-,-,3,9,23,,,,16,,,200D,19,2019-05-01,20:45,21:15,21:46,0.50,0.52,1.02,,RMBL,,NR,,
