FileName,Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes,DN,sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,user,FullName,id,desorb.Start.diff,nameBlank,Mixup,kBlank,Cluster,n_peaks,vial,dupe,ApproxDate,Period,SteelTube,Problem,Note,TubeMatch,sample,verdict,FileName2,dupe2,badtube,type,sp,sp2,Species2,Species2Pop
GLOB_V668_6242019_09.qgd,2019,28,949,NA,NA,668,NA,NA,globosa,906,16-3,Cutting 2,2013-03-25,NA,D,F,2,1,-,-,63,23,32,NA,NA,NA,16,NA,NA,200D,20,2019-06-04,20:47,21:22:00,22:02:00,0.58,0.67,1.25,NA,RMBL,NA,NR,NA,NA,Night,2019-06-24T22:05:15Z,2019-06-25T09:17:47Z,2019-06-25T09:18:04Z,2019-06-25T09:17:47Z,Desorbed NA,8,9,9,9,0,17,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V668_6242019_09.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1881,FALSE,FALSE,FALSE,27,295,668,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V668_6242019_09.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 906
GLOB_V669_6242019_10.qgd,2019,28,950,NA,NA,669,NA,NA,globosa,906,16-3 x 24-2-3-4,NA,NA,NA,D,M,2,1,-,-,43,7,9,NA,NA,NA,16,NA,NA,200D,20,2019-06-04,20:48,21:22:00,22:02:00,0.57,0.67,1.23,NA,RMBL,NA,NR,NA,stem kink,Night,2019-06-24T22:05:15Z,2019-06-25T09:48:57Z,2019-06-25T09:49:23Z,2019-06-25T09:48:57Z,Desorbed NA,9,10,10,10,0,26,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V669_6242019_10.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1870,FALSE,FALSE,FALSE,27,312,669,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V669_6242019_10.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 906
GLOB_V671_6242019_12.qgd,2019,28,952,NA,NA,671,NA,NA,globosa,13886,6F,Cutting 4,2013-01-27,NA,D,F,0,2,-,-,8,2,13,NA,NA,NA,16,NA,NA,200D,20,2019-06-04,20:50,21:22:00,22:02:00,0.53,0.67,1.2,NA,RMBL,NA,NR,NA,NA,Night,2019-06-24T22:05:15Z,2019-06-25T10:52:23Z,2019-06-25T10:51:17Z,2019-06-25T10:51:17Z,Desorbed NA,11,12,12,12,0,66,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V671_6242019_12.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1903,FALSE,FALSE,FALSE,27,321,671,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V671_6242019_12.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
GLOB_V672_6242019_13.qgd,2019,28,953,NA,NA,672,NA,NA,globosa,13886,15M,Cutting 1,2013-01-27,NA,D,F,1,2,-,-,3,12,14,NA,NA,NA,16,NA,NA,200D,20,2019-06-04,20:51,21:22:00,22:02:00,0.52,0.67,1.18,NA,RMBL,NA,NR,NA,NA,Night,2019-06-24T22:05:15Z,2019-06-25T11:22:48Z,2019-06-25T11:23:14Z,2019-06-25T11:22:48Z,Desorbed NA,12,13,13,13,0,26,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V672_6242019_13.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1825,FALSE,FALSE,FALSE,27,313,672,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V672_6242019_13.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
GLOB_V674_6242019_14.qgd,2019,28,954,NA,NA,674,NA,NA,globosa,906,19-4,Cutting 1,NA,NA,D,F,2,1,-,-,6,37,26,NA,NA,NA,16,NA,NA,200D,27,2019-06-05,13:53,14:23:00,14:53:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,Genome,Day,2019-06-24T22:05:15Z,2019-06-25T11:54:08Z,2019-06-25T11:54:26Z,2019-06-25T11:54:08Z,Desorbed NA,13,14,14,14,0,18,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V674_6242019_14.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1880,FALSE,FALSE,FALSE,27,315,674,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V674_6242019_14.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 906
GLOB_V675_6242019_15.qgd,2019,28,955,NA,NA,675,NA,NA,globosa,13886,25,NA,NA,NA,D,M,2,1,-,-,20,29,69,NA,NA,NA,16,NA,NA,200D,27,2019-06-05,13:54,14:24:00,15:54:00,0.5,1.5,2,NA,RMBL,NA,NR,NA,NA,Day,2019-06-24T22:05:15Z,2019-06-25T12:25:28Z,2019-06-25T12:25:42Z,2019-06-25T12:25:28Z,Desorbed NA,14,15,15,15,0,14,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V675_6242019_15.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1880,FALSE,FALSE,FALSE,27,301,675,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V675_6242019_15.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
GLOB_V676_6242019_16.qgd,2019,28,956,NA,NA,676,NA,NA,globosa,13886,17M,NA,NA,NA,D,M,0,1,-,-,8,2,21,NA,NA,NA,16,NA,NA,200D,27,2019-06-05,13:55,14:25:00,14:55:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Day,2019-06-24T22:05:15Z,2019-06-25T12:56:17Z,2019-06-25T12:56:45Z,2019-06-25T12:56:17Z,Desorbed NA,15,16,16,16,0,28,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V676_6242019_16.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1849,FALSE,FALSE,FALSE,27,319,676,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V676_6242019_16.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
GLOB_V677_6242019_17.qgd,2019,28,957,NA,NA,677,NA,NA,globosa,10228,032 F,Cutting 2,2013-01-23,NA,D,F,2,1,-,-,10,2,14,NA,NA,NA,16,NA,NA,200D,27,2019-06-05,13:56,14:28:00,14:58:00,0.53,0.5,1.03,NA,RMBL,NA,NR,NA,NA,Day,2019-06-24T22:05:15Z,2019-06-25T13:27:31Z,2019-06-25T13:27:56Z,2019-06-25T13:27:31Z,Desorbed NA,16,17,17,17,0,25,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V677_6242019_17.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1874,FALSE,FALSE,FALSE,27,292,677,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V677_6242019_17.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 10228
GLOB_V679_6242019_18.qgd,2019,28,959,NA,NA,679,NA,NA,globosa,906,19-4,Cutting 1,NA,NA,D,F,2,1,-,-,6,37,26,NA,NA,NA,16,NA,NA,200D,20,2019-06-05,21:40,22:10:00,22:40:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,no temp,Night,2019-06-24T22:05:15Z,2019-06-25T13:58:28Z,2019-06-25T13:58:42Z,2019-06-25T13:58:28Z,Desorbed NA,17,18,18,18,0,14,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V679_6242019_18.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1857,FALSE,FALSE,FALSE,16,312,679,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V679_6242019_18.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 906
GLOB_V680_6242019_19.qgd,2019,28,960,NA,NA,680,NA,NA,globosa,13886,25,NA,NA,NA,D,M,2,1,-,-,20,29,69,NA,NA,NA,16,NA,NA,200D,20,2019-06-05,21:42,22:12:00,22:42:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-06-24T22:05:15Z,2019-06-25T14:29:24Z,2019-06-25T14:29:45Z,2019-06-25T14:29:24Z,Desorbed NA,18,19,19,19,0,21,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V680_6242019_19.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1856,FALSE,FALSE,FALSE,27,310,680,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V680_6242019_19.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
GLOB_V681_6242019_20.qgd,2019,28,961,NA,NA,681,NA,NA,globosa,13886,17M,NA,NA,NA,D,M,0,1,-,-,8,2,21,NA,NA,NA,16,NA,NA,200D,20,2019-06-05,21:43,22:13:00,22:43:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-06-24T22:05:15Z,2019-06-25T15:00:28Z,2019-06-25T15:00:40Z,2019-06-25T15:00:28Z,Desorbed NA,19,20,20,20,0,12,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V681_6242019_20.qgd,f2afb07d-9e6b-4114-afc7-e9dd8a3ab5fd,1864,FALSE,FALSE,FALSE,27,299,681,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,GLOB_V681_6242019_20.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
GLOB_V682_6252019_21.qgd,2019,28,962,NA,NA,682,NA,NA,globosa,10228,032 F,Cutting 2,2013-01-23,NA,D,F,2,1,-,-,10,2,14,NA,NA,NA,16,NA,NA,200D,20,2019-06-05,21:44,22:14:00,22:44:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-06-25T10:42:52Z,2019-06-26T04:28:57Z,2019-06-26T04:29:11Z,2019-06-26T04:28:57Z,Desorbed NA,20,21,21,21,0,14,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/GLOB_V682_6252019_21.qgd,6041414e-5e6f-474b-9b5e-c7e9482190f1,1879,FALSE,FALSE,FALSE,27,304,682,TRUE,2019-06-25,NA,20,skipped,NA,TRUE,NA,second,GLOB_V682_6252019_21.qgd,TRUE,FALSE,floral,GLOB,GLOB,globosa,globosa 10228
KAHO_V27_6202019_02.qgd,2017,NA,314,0.0998,3.2e-4,27,SKAHO314,#N/A,kaho,HK,879-10-1 x 892-4,24-11,NA,NA,NA,H,0,1,3,44,54,19,47,NA,NA,NA,16,NA,8,200D,23,2017-04-27,20:29,20:59:00,21:32:00,0.5,0.55,1.05,NA,RMBL,NA,NR,NA,stop times fixed +1 hour,Night,2019-06-21T09:55:04Z,2019-06-21T17:51:14Z,2019-06-21T17:44:39Z,2019-06-21T17:44:39Z,"NA NA",2,2,2,2,0,395,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/KAHO_V27_6202019_02.qgd,70ec0c1b-1de2-4b2f-bbaf-6c16775fec61,3079,FALSE,FALSE,FALSE,34,318,27,FALSE,NA,NA,NA,NA,NA,NA,NA,good,KAHO_V27_6202019_02.qgd,FALSE,FALSE,floral,KAHO,KAHO,kaho,kaho HK
SCH_V1_7102019_08.qgd,2017,NA,319,0.11813,0.00303,1,SATTENUATA319,#N/A,attenuata,1394,18,9,NA,M,NA,H,2,1,5,8,38,11,13,NA,NA,NA,16,NA,8,200D,25,2017-07-03,17:29,18:01:00,18:31:00,0.53,0.5,1.03,NA,RMBL,NA,NR,NA,NA,Night,2019-07-10T21:04:27Z,2019-07-11T08:13:56Z,2019-07-11T08:12:26Z,2019-07-11T08:12:26Z,Desorbed NA,6,8,8,8,0,90,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V1_7102019_08.qgd,a63a14c6-cd09-48f0-9d26-3d7c0ac77142,NA,FALSE,FALSE,FALSE,31,349,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V1_7102019_08.qgd,FALSE,FALSE,floral,ATTE,ATTE,attenuata,attenuata 1394
SCH_V101_7222019_18.qgd,2017,8,386,NA,NA,101,SKAHO386,#N/A,kaho,KK,892-5 x 892-4,140-3,NA,NA,NA,H,0,1,5,19,76,36,24,NA,NA,NA,16,NA,8,200D,26,2017-08-29,18:13,18:43:00,19:13:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-07-22T21:54:35Z,2019-07-23T13:51:13Z,2019-07-23T13:50:39Z,2019-07-23T13:50:39Z,Desorbed NA,18,18,18,18,0,34,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V101_7222019_18.qgd,8807019c-3154-4618-9aac-737b7e18a324,1872,FALSE,FALSE,FALSE,26,322,101,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V101_7222019_18.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V105_7222019_19.qgd,2017,8,390,NA,NA,105,SKAHO390,#N/A,kaho,KK,892-3 x 892-1,125-1,NA,NA,NA,H,0,1,8,30,43,22,38,NA,NA,NA,16,NA,8,200D,26,2017-08-29,18:51,19:22:00,19:52:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,Stop time not written,Night,2019-07-22T21:54:35Z,2019-07-23T14:22:24Z,2019-07-23T14:21:46Z,2019-07-23T14:21:46Z,Desorbed NA,19,19,19,19,0,38,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V105_7222019_19.qgd,8807019c-3154-4618-9aac-737b7e18a324,1871,FALSE,FALSE,FALSE,26,316,105,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V105_7222019_19.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V106_7222019_20.qgd,2017,10,398,NA,NA,106,NA,NA,kaho,KK,904-2 x 904-5,158-5,NA,NA,D,H,0,1,1,34,91,59,35,NA,NA,NA,16,NA,NA,NA,28,2017-10-29,12:13,12:45:00,13:15:00,0.53,0.5,1.03,NA,RMBL,NA,NR,NA,NA,Day,2019-07-22T21:54:35Z,2019-07-23T14:53:38Z,2019-07-23T14:52:50Z,2019-07-23T14:52:50Z,Desorbed NA,20,20,20,20,0,48,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V106_7222019_20.qgd,8807019c-3154-4618-9aac-737b7e18a324,1874,FALSE,FALSE,FALSE,26,313,106,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V106_7222019_20.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V110_7222019_08.qgd,2017,9,393,NA,NA,110,NA,NA,kaho,KK,892-10 x 904-2,146-1,NA,NA,NA,H,0,1,3,24,72,27,27,NA,NA,NA,16,NA,NA,NA,26,2017-10-10,18:56,19:26:00,19:56:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-07-22T11:15:58Z,2019-07-22T22:06:18Z,2019-07-22T22:05:39Z,2019-07-22T22:05:39Z,Desorbed NA,7,8,8,8,0,39,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V110_7222019_08.qgd,11df5c41-b22c-432b-a841-c13e626cd3c3,1978,FALSE,FALSE,FALSE,40,326,110,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V110_7222019_08.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V111_6262019_20.qgd,2017,9,394,NA,NA,111,NA,NA,membranacea,25040,20160386,3,NA,NA,NA,H,6,1,8,9,3,38,17,NA,NA,NA,16,NA,NA,NA,24,2017-10-10,19:29,20:00:00,20:30:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-06-26T11:39:56Z,2019-06-27T04:56:45Z,2019-06-27T04:57:13Z,2019-06-27T04:56:45Z,Desorbed NA,19,20,20,20,0,28,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V111_6262019_20.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1882,FALSE,FALSE,FALSE,40,326,111,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V111_6262019_20.qgd,FALSE,FALSE,floral,MEMB,MEMB,membranacea,membranacea 25040
SCH_V112_6262019_21.qgd,2017,9,395,NA,NA,112,NA,NA,membranacea,25039,20160385,2,NA,NA,NA,H,8,4,1,34,53,8,35,NA,NA,NA,16,NA,NA,NA,24,2017-10-10,19:30,20:01:00,20:31:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-06-26T11:39:56Z,2019-06-27T05:28:19Z,2019-06-27T05:28:37Z,2019-06-27T05:28:19Z,Desorbed NA,20,21,21,21,0,18,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V112_6262019_21.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1894,FALSE,FALSE,FALSE,40,321,112,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V112_6262019_21.qgd,FALSE,FALSE,floral,MEMB,MEMB,membranacea,membranacea 25039
SCH_V113_7222019_09.qgd,2017,10,397,NA,NA,113,NA,NA,kaho,HH,879-10-1 x 879-N-5,18-1,NA,NA,D,H,6,2,1,7,42,4,8,NA,NA,NA,16,NA,NA,NA,28,2017-10-29,12:08,12:40:00,13:14:00,0.53,0.57,1.1,NA,RMBL,NA,NR,NA,NA,Day,2019-07-22T15:43:57Z,2019-07-22T22:48:05Z,2019-07-22T22:38:24Z,2019-07-22T22:38:24Z,Desorbed NA,8,1,9,1,-8,581,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V113_7222019_09.qgd,561fd93f-4b8e-466d-a5b3-3fc442905d56,NA,FALSE,FALSE,FALSE,40,330,113,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V113_7222019_09.qgd,FALSE,FALSE,floral,KAHO,HOOK,hookeri,hookeri HH
SCH_V114_7222019_10.qgd,2017,10,399,NA,NA,114,NA,NA,kaho,KK,904-5 x 904-3,184-18,NA,NA,D,H,0,2,11,31,251,147,42,NA,NA,NA,16,NA,NA,NA,26,2017-10-29,14:55,15:36:00,16:13:00,0.68,0.62,1.3,NA,RMBL,NA,NR,NA,NA,Day,2019-07-22T15:43:57Z,2019-07-22T23:18:32Z,2019-07-22T23:17:52Z,2019-07-22T23:17:52Z,Desorbed NA,9,2,10,2,-8,40,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V114_7222019_10.qgd,561fd93f-4b8e-466d-a5b3-3fc442905d56,1827,FALSE,FALSE,FALSE,34,326,114,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V114_7222019_10.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V115_7222019_12.qgd,2017,10,400,NA,NA,115,NA,NA,kaho,HH,879-10-1 x 879-N-5,18-1,NA,NA,D,H,6,2,1,7,42,4,8,NA,NA,NA,16,NA,NA,NA,20,2017-10-30,19:41,20:14:00,20:44:00,0.55,0.5,1.05,NA,RMBL,NA,NR,NA,PTR experiment 1,Night,2019-07-22T15:43:57Z,2019-07-23T00:26:19Z,2019-07-23T00:24:44Z,2019-07-23T00:24:44Z,Desorbed NA,11,4,12,4,-8,95,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V115_7222019_12.qgd,561fd93f-4b8e-466d-a5b3-3fc442905d56,2069,FALSE,FALSE,FALSE,34,346,115,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V115_7222019_12.qgd,FALSE,FALSE,floral,KAHO,HOOK,hookeri,hookeri HH
SCH_V116_7222019_13.qgd,2017,10,401,NA,NA,116,NA,NA,kaho,KK,904-2 x 904-5,158-5,NA,NA,D,H,0,1,1,34,91,59,35,NA,NA,NA,16,NA,NA,NA,20,2017-10-31,19:43,20:16:00,20:46:00,0.55,0.5,1.05,NA,RMBL,NA,NR,NA,GC samples had 2/3 flowers of PTR bag,Night,2019-07-22T15:43:57Z,2019-07-23T00:59:02Z,2019-07-23T00:58:23Z,2019-07-23T00:58:23Z,Desorbed NA,12,5,13,5,-8,39,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V116_7222019_13.qgd,561fd93f-4b8e-466d-a5b3-3fc442905d56,1963,FALSE,FALSE,FALSE,34,338,116,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V116_7222019_13.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V117_7222019_14.qgd,2017,10,402,NA,NA,117,NA,NA,kaho,KK,904-5 x 904-3,184-18,NA,NA,D,H,0,2,11,31,251,147,42,NA,NA,NA,16,NA,NA,NA,20,2017-11-01,19:44,20:17:00,20:47:00,0.55,0.5,1.05,NA,RMBL,NA,NR,NA,GC samples had 2/3 flowers of PTR bag,Night,2019-07-22T15:43:57Z,2019-07-23T01:32:47Z,2019-07-23T01:32:08Z,2019-07-23T01:32:08Z,Desorbed NA,13,6,14,6,-8,39,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V117_7222019_14.qgd,561fd93f-4b8e-466d-a5b3-3fc442905d56,2025,FALSE,FALSE,FALSE,34,330,117,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V117_7222019_14.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V118_6262019_14.qgd,2017,11,403,NA,NA,118,NA,NA,kaalae,3587,6 1,NA,NA,NA,D,H,0,1,0,12,162,8,8,NA,NA,NA,16,NA,NA,NA,27,2017-11-06,13:16,14:08:00,14:38:00,0.87,0.5,1.37,NA,RMBL,NA,NR,NA,NA,Day,2019-06-26T11:39:56Z,2019-06-27T01:43:51Z,2019-06-27T01:44:09Z,2019-06-27T01:43:51Z,Desorbed NA,13,14,14,14,0,18,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V118_6262019_14.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1938,FALSE,FALSE,FALSE,24,301,118,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V118_6262019_14.qgd,FALSE,FALSE,floral,KAAL,KAAL,kaalae,kaalae 3587
SCH_V119_6262019_15.qgd,2017,11,404,NA,NA,119,NA,NA,hookeri,866,G-2,NA,2013-03-25,NA,D,H,12,4,3,16,51,17,35,NA,NA,NA,16,NA,NA,NA,27,2017-11-07,13:18,14:12:00,14:42:00,0.9,0.5,1.4,NA,RMBL,NA,NR,NA,NA,Day,2019-06-26T11:39:56Z,2019-06-27T02:16:40Z,2019-06-27T02:16:58Z,2019-06-27T02:16:40Z,Desorbed NA,14,15,15,15,0,18,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V119_6262019_15.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1969,FALSE,FALSE,FALSE,12,328,119,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V119_6262019_15.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 866
SCH_V120_6262019_16.qgd,2017,11,405,NA,NA,120,NA,NA,hookeri,879,3-8,Clone 1,NA,NA,D,H,0,1,0,9,32,11,42,NA,NA,NA,16,NA,NA,NA,27,2017-11-08,13:20,14:16:00,14:46:00,0.93,0.5,1.43,NA,RMBL,NA,NR,NA,NA,Day,2019-06-26T11:39:56Z,2019-06-27T02:49:17Z,2019-06-27T02:49:39Z,2019-06-27T02:49:17Z,Desorbed NA,15,16,16,16,0,22,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V120_6262019_16.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1957,FALSE,FALSE,FALSE,12,316,120,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V120_6262019_16.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 879
SCH_V121_6262019_17.qgd,2017,11,406,NA,NA,121,NA,NA,kaalae,3587,6 1,NA,NA,NA,D,H,0,1,0,12,162,8,8,NA,NA,NA,16,NA,NA,NA,19,2017-11-09,20:23,20:57:00,21:27:00,0.57,0.5,1.07,NA,RMBL,NA,NR,NA,NA,Night,2019-06-26T11:39:56Z,2019-06-27T03:21:39Z,2019-06-27T03:21:59Z,2019-06-27T03:21:39Z,Desorbed NA,16,17,17,17,0,20,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V121_6262019_17.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1942,FALSE,FALSE,FALSE,12,335,121,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V121_6262019_17.qgd,FALSE,FALSE,floral,KAAL,KAAL,kaalae,kaalae 3587
SCH_V122_6262019_18.qgd,2017,11,407,NA,NA,122,NA,NA,hookeri,866,G-2,NA,2013-03-25,NA,D,H,12,4,3,16,51,17,35,NA,NA,NA,16,NA,NA,NA,19,2017-11-10,20:26,21:00:00,21:30:00,0.57,0.5,1.07,NA,RMBL,NA,NR,NA,NA,Night,2019-06-26T11:39:56Z,2019-06-27T03:53:34Z,2019-06-27T03:53:57Z,2019-06-27T03:53:34Z,Desorbed NA,17,18,18,18,0,23,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V122_6262019_18.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1915,FALSE,FALSE,FALSE,12,317,122,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V122_6262019_18.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 866
SCH_V123_6262019_19.qgd,2017,11,408,NA,NA,123,NA,NA,hookeri,879,3-8,Clone 1,NA,NA,D,H,0,1,0,9,32,11,42,NA,NA,NA,16,NA,NA,NA,19,2017-11-11,20:27,21:02:00,21:32:00,0.58,0.5,1.08,NA,RMBL,NA,NR,NA,NA,Night,2019-06-26T11:39:56Z,2019-06-27T04:25:23Z,2019-06-27T04:25:35Z,2019-06-27T04:25:23Z,Desorbed NA,18,19,19,19,0,12,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V123_6262019_19.qgd,afcf76a4-2a72-49bb-89f5-40cddb5fcff0,1909,FALSE,FALSE,FALSE,12,325,123,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V123_6262019_19.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 879
